,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activations,param_batch_size,param_dropout_rate,param_learning_rate,param_nb_epoch,param_neurons,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1327,4.408261108398437,0.06133358788894637,0.005925321578979492,7.628211287296466e-05,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.01,500,"[30, 30, 15, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.01, 'nb_epoch': 500, 'neurons': [30, 30, 15, 1]}",-69823.44625961606,-71280.4262848694,-63720.36828539473,-65179.15593174923,-68437.02846700241,-67688.08504572636,2830.6572003576675,993,-67145.34217626808,-67817.9374692524,-66918.4344118295,-68810.96723891649,-66284.1928006376,-67395.37481938081,861.0662047797227
1328,4.388596725463867,0.08125177791911034,0.006117105484008789,0.00048776611987002015,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.01,500,"[50, 50, 25, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.01, 'nb_epoch': 500, 'neurons': [50, 50, 25, 1]}",-69662.09735632433,-71906.46923308866,-64888.309905681184,-64314.95211180229,-68604.19291128956,-67875.2043036372,2883.485457471914,1211,-66979.3055293441,-68457.50454958966,-68333.5501371606,-67921.92819216767,-66370.5151836648,-67612.56071838536,809.0924914343809
1329,4.4108788013458256,0.08465919132430952,0.007148456573486328,0.0011296876651252837,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.01,1000,"[20, 10, 5, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.01, 'nb_epoch': 1000, 'neurons': [20, 10, 5, 1]}",-69004.68029030785,-69955.19501925311,-65688.94375199777,-66296.03089550912,-68985.16614359553,-67986.00322013268,1676.080816714306,1279,-66308.2350008332,-66709.15193101663,-69177.1173265781,-69508.93436480535,-66873.16943683862,-67715.32161201436,1345.7625245613685
1330,4.358209562301636,0.0742971302494189,0.00612483024597168,0.0003686495453309114,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.01,1000,"[30, 30, 15, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.01, 'nb_epoch': 1000, 'neurons': [30, 30, 15, 1]}",-68376.51487822885,-70731.70600588722,-64573.708407071055,-62876.18096489007,-67878.80040757521,-66887.38213273048,2807.9199949010463,80,-65561.74409399879,-67551.50289457907,-67672.60891239201,-66346.5612294781,-65616.45850648035,-66549.77512738567,911.3501362719373
1331,4.411111831665039,0.0849551515261188,0.006253337860107422,0.00046565946689249883,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.01,1000,"[50, 50, 25, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.01, 'nb_epoch': 1000, 'neurons': [50, 50, 25, 1]}",-71300.40576783025,-69664.02382623454,-64552.03910132953,-63286.323998743814,-69589.98653022843,-67678.5558448733,3155.3210540978134,982,-69046.12218682167,-66593.70310305986,-67398.38185970607,-66979.43501724649,-67669.41088815535,-67537.41061099789,838.4371544297055
1332,4.370152521133423,0.09093637989153414,0.006100082397460937,0.00036622874395472065,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.01,5000,"[20, 10, 5, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.01, 'nb_epoch': 5000, 'neurons': [20, 10, 5, 1]}",-70338.7158434301,-69115.29913981327,-64531.43798439906,-62982.43735638888,-70417.63671008649,-67477.10540682355,3111.2124578788466,707,-67794.71544729733,-65583.40026699392,-67724.28111452059,-66956.25605255192,-68100.02964045403,-67231.73650436357,906.2428244261725
1333,4.338022994995117,0.028564879994069696,0.006309080123901367,0.00046677621809659506,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.01,5000,"[30, 30, 15, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.01, 'nb_epoch': 5000, 'neurons': [30, 30, 15, 1]}",-69234.40131692892,-71369.90224048524,-64049.05859489672,-64747.03680232699,-69667.74620539647,-67813.62903200687,2887.1924768085228,1156,-66945.6821139205,-68143.98247041718,-67540.01333027311,-69061.77686082963,-67550.52053642736,-67848.39506237356,715.3162234738148
1334,4.400031661987304,0.06059226644818243,0.007465839385986328,0.002745889495258119,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.01,5000,"[50, 50, 25, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.01, 'nb_epoch': 5000, 'neurons': [50, 50, 25, 1]}",-69722.82838723566,-68461.10356330991,-64592.6538797846,-63040.383537163856,-70000.06559074546,-67163.4069916479,2824.5134182195075,299,-66982.06095643174,-65270.340339385635,-67570.35912869414,-67021.33521969998,-67899.16806179605,-66948.65274120151,906.9872740616153
1335,4.932512378692627,0.23081450886041974,0.006765222549438477,0.0013380194134395,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.05,50,"[20, 10, 5, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.05, 'nb_epoch': 50, 'neurons': [20, 10, 5, 1]}",-68952.96108493279,-70737.2501669246,-65558.1196010569,-64893.37904865686,-67602.77396872258,-67548.89677405874,2151.96955561379,821,-66185.92459775828,-67653.85589699917,-69007.44526876677,-68571.44913233303,-65239.83622715261,-67331.70222460198,1423.908694783116
1336,4.982677412033081,0.4633581647166698,0.006022930145263672,2.5654105004276316e-05,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.05,50,"[30, 30, 15, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.05, 'nb_epoch': 50, 'neurons': [30, 30, 15, 1]}",-70267.6915438174,-72332.1053829636,-63846.553387620814,-64296.025758559335,-67750.68507456731,-67698.6122295057,3301.1540685393356,1003,-67828.05293463932,-69000.5346775413,-67144.2745320848,-67726.66406546201,-65462.84723352837,-67432.47468865117,1154.4984460018925
1337,4.922277641296387,0.44200394582901387,0.007552242279052735,0.0012605806723093003,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.05,50,"[50, 50, 25, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.05, 'nb_epoch': 50, 'neurons': [50, 50, 25, 1]}",-68705.8005604345,-71122.42699187867,-65475.945090753354,-65523.48367415401,-69398.09955663781,-68045.15117477167,2222.439212898769,1313,-66443.52772151215,-67593.99710991143,-68327.4045608745,-68797.4239680803,-66909.63048798454,-67614.39676967259,869.0200743768726
1338,5.230394983291626,0.5076875248812492,0.0073187828063964845,0.0015060643851673822,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.05,100,"[20, 10, 5, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.05, 'nb_epoch': 100, 'neurons': [20, 10, 5, 1]}",-69589.98267572634,-70813.98599964652,-64693.5912636351,-64684.783403942354,-69925.75116700084,-67941.61890199024,2685.555351140009,1258,-66836.89033438804,-67399.87574597921,-67857.11080974148,-68187.54411583995,-68305.5255083055,-67717.38930285085,540.8447348532752
1339,5.204864406585694,0.8534248471460981,0.0072406291961669925,0.0016136607557012297,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.05,100,"[30, 30, 15, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.05, 'nb_epoch': 100, 'neurons': [30, 30, 15, 1]}",-70544.8732108663,-69250.02992489585,-64744.8533187276,-63823.82333813342,-69067.54604786949,-67486.22516809854,2679.3737169376996,723,-68203.41349377226,-65934.77887408383,-67962.30463513132,-67621.03118464933,-66664.41334291168,-67277.18830610969,851.2416397697399
1340,5.110826301574707,0.6100537123731657,0.007542657852172852,0.0015070590231344252,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.05,100,"[50, 50, 25, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.05, 'nb_epoch': 100, 'neurons': [50, 50, 25, 1]}",-67515.04096919205,-70716.5758012972,-63756.3140568969,-65462.17640768308,-68035.9513046956,-67097.21170795297,2366.0324304704764,218,-65610.78066673614,-67170.94376564676,-67024.88858952819,-68549.56772314853,-65508.53731432185,-66772.9436118763,1124.955076727187
1341,5.173805665969849,0.7631489841229994,0.007209300994873047,0.0022097080645616138,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.05,500,"[20, 10, 5, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.05, 'nb_epoch': 500, 'neurons': [20, 10, 5, 1]}",-68227.87385164606,-69919.01504746139,-64651.91693253797,-64155.3987739812,-69315.03215193468,-67253.84735151226,2394.6087256491014,392,-65738.51217289257,-66664.19501383284,-67850.26982043021,-67741.55266170423,-67059.49035738221,-67010.80400524841,772.001439670216
1342,5.083051061630249,0.16494458351294586,0.0063056468963623045,0.0006906726645956339,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.05,500,"[30, 30, 15, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.05, 'nb_epoch': 500, 'neurons': [30, 30, 15, 1]}",-68887.66844567684,-71269.11459096067,-63605.7278946402,-63830.87914086323,-68984.81125778568,-67315.64026598532,3059.227795966593,459,-66941.64573564929,-67660.02261478441,-66785.71770598892,-66936.41162658109,-66815.4514377551,-67027.84982415175,322.2345615404139
1343,4.416977405548096,0.07692446208011738,0.006662702560424805,0.001482143755062278,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.05,500,"[50, 50, 25, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.05, 'nb_epoch': 500, 'neurons': [50, 50, 25, 1]}",-68190.78349842549,-70194.12300381725,-65739.77509315281,-64972.668943168595,-69909.25358353496,-67801.32082441982,2124.702625241226,1145,-65326.34495722428,-66674.54605823396,-69072.5868212363,-68507.28691092948,-67803.15601064451,-67476.78415165372,1340.3742294549725
1344,4.374690246582031,0.01891123534252704,0.006067895889282226,0.0003669927430111416,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.05,1000,"[20, 10, 5, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.05, 'nb_epoch': 1000, 'neurons': [20, 10, 5, 1]}",-70593.6560865928,-71135.98660706026,-64358.52432394238,-63759.84258890781,-69940.73620756209,-67957.74916281307,3211.176582701986,1267,-67875.59880838121,-68119.59660989241,-67932.53361783839,-67021.34903015033,-67745.34921724748,-67738.88545670197,378.4260658652798
1345,4.383599758148193,0.0556239794630934,0.006129312515258789,0.000344582386062412,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.05,1000,"[30, 30, 15, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.05, 'nb_epoch': 1000, 'neurons': [30, 30, 15, 1]}",-69092.15960445361,-69730.11464191899,-62890.15209207357,-64032.98941353982,-68150.2145048635,-66779.1260513699,2778.6229077103317,45,-66628.13535509397,-66338.18796824415,-66218.87469681507,-67918.85011800272,-65332.321479596176,-66487.27392355041,836.3530663776677
1346,4.405671691894531,0.048205111494886994,0.005907440185546875,7.338717509510158e-05,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.05,1000,"[50, 50, 25, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.05, 'nb_epoch': 1000, 'neurons': [50, 50, 25, 1]}",-69139.69521848722,-69756.08306575232,-64881.62341204672,-64306.309392172065,-68380.50816837358,-67292.84385136639,2253.6545054184094,435,-66509.57471040182,-66150.05222286626,-67888.14222562869,-67398.16893447559,-66088.15660717765,-66806.81894011001,714.860415100852
1347,4.3651978969573975,0.05574228710613791,0.0060746192932128905,0.00036538044816883196,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.05,5000,"[20, 10, 5, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.05, 'nb_epoch': 5000, 'neurons': [20, 10, 5, 1]}",-69301.3364160483,-70651.33965248318,-64328.46822493144,-64727.80972487691,-70421.4257511528,-67886.07595389851,2782.4040835024834,1219,-66727.31495928454,-67031.7396351092,-67984.60361747604,-68260.87660108584,-68083.33171409323,-67617.57330540978,616.6428930209058
1348,4.366031742095947,0.04916393264601497,0.006296873092651367,0.00042162752068198054,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.05,5000,"[30, 30, 15, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.05, 'nb_epoch': 5000, 'neurons': [30, 30, 15, 1]}",-69760.23789386547,-71952.75089846175,-65076.77984110244,-63852.19812071624,-69805.96863948413,-68089.587078726,3088.4801161377713,1342,-67083.32942041186,-67918.98325875096,-68195.4107026474,-67612.74886723398,-67449.69721202452,-67652.03389221375,382.7345147740891
1349,4.400703239440918,0.05582184028782418,0.006075239181518555,0.0003545730328028697,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0,0.05,5000,"[50, 50, 25, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0, 'learning_rate': 0.05, 'nb_epoch': 5000, 'neurons': [50, 50, 25, 1]}",-69668.11994016523,-69138.95556831687,-63789.77851135247,-64184.0696590537,-68494.1964459546,-67055.02402496859,2535.605073037282,188,-67329.18311946234,-65532.86435883932,-66980.62063199883,-67655.3009360778,-66007.00976349061,-66700.99576197378,803.6983676039466
1350,4.3759989738464355,0.04230703831900254,0.006177568435668945,0.00035621927058619165,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.01,50,"[20, 10, 5, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 50, 'neurons': [20, 10, 5, 1]}",-69640.00862065995,-70546.54526049158,-65175.17276386054,-65854.83749409534,-69448.8605587457,-68133.08493957062,2180.207836117093,1352,-67241.64769241514,-66961.85238651108,-68377.25844904176,-69667.0096329258,-66823.32594745398,-67814.21882166955,1075.7399628421958
1351,4.433818244934082,0.062012371883375376,0.00618433952331543,0.0003531272297757705,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.01,50,"[30, 30, 15, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 50, 'neurons': [30, 30, 15, 1]}",-69108.78407963688,-70301.79783024167,-65975.44068205717,-63902.14284757755,-69277.78834507876,-67713.19075691841,2393.3405276025564,1028,-66467.81138912907,-66660.58751474011,-69076.49378733404,-67061.26941827468,-67280.86653456115,-67309.40572880782,928.8953039266087
1352,4.390214729309082,0.041526828043569455,0.00626521110534668,0.0004541956758119393,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.01,50,"[50, 50, 25, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 50, 'neurons': [50, 50, 25, 1]}",-70198.87668291623,-70900.3476243555,-64543.174565224515,-64543.33725867237,-69232.43660251614,-67883.63454673697,2778.3603001852243,1215,-67345.44281191025,-67249.5547913074,-67661.83816877128,-68257.55317985051,-66705.94260756507,-67444.06631188092,510.21042624934506
1353,4.368707513809204,0.033018672492374675,0.0059356212615966795,9.772921514835157e-05,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.01,100,"[20, 10, 5, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 100, 'neurons': [20, 10, 5, 1]}",-70990.0989873095,-68061.34242813237,-65045.968136222014,-66057.91028706887,-68356.73676632706,-67702.41132101195,2055.5747402528214,1010,-68140.4736318555,-64646.80485382262,-68332.85415973356,-69406.18758566384,-66022.71921009601,-67309.8078882343,1725.0866363012972
1354,4.3862391948699955,0.021618275991496665,0.006115150451660156,0.0003677352397239885,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.01,100,"[30, 30, 15, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 100, 'neurons': [30, 30, 15, 1]}",-69016.84703497306,-69143.36783442393,-65346.33249364167,-64588.8802041993,-68316.77494641683,-67282.44050273097,1925.8684066678406,423,-66600.22330723968,-65926.14125092771,-68423.84335464283,-68406.18966407949,-66297.21636948508,-67130.72278927497,1070.154743959827
1355,4.4025115966796875,0.016209789083605708,0.005898571014404297,3.460425359366626e-05,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.01,100,"[50, 50, 25, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 100, 'neurons': [50, 50, 25, 1]}",-70495.73606790576,-69048.42998512882,-65226.04674296077,-64384.86801199015,-70018.68371968798,-67834.7529055347,2531.0255180981776,1171,-68138.20722562162,-65148.1574906368,-67954.8836169697,-68611.08907380312,-68222.30025973334,-67614.92753335291,1251.845490641196
1356,4.375950908660888,0.04509729140641065,0.006301736831665039,0.00041323046525511194,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.01,500,"[20, 10, 5, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 500, 'neurons': [20, 10, 5, 1]}",-70150.34498814924,-70165.02174821902,-65840.69249792947,-62665.75463597655,-68922.12454040324,-67548.7876821355,2907.2473620066903,820,-68464.68681260129,-66261.25619103001,-68916.66505445166,-66110.35087280578,-66883.69778457389,-67327.33134309253,1151.861757263645
1357,4.357527875900269,0.03837211145067128,0.006063652038574219,0.00023872705530766602,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.01,500,"[30, 30, 15, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 500, 'neurons': [30, 30, 15, 1]}",-69775.12257557758,-70488.53496808132,-66130.23800572574,-62837.25502585344,-68068.33442717107,-67459.89700048184,2758.257615687516,680,-67039.64708940279,-67108.83241120502,-69300.50490781976,-66287.12249283625,-65645.18924885927,-67076.25923002462,1234.5337886940476
1358,4.384335899353028,0.03183261218699202,0.007741308212280274,0.003029065186633807,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.01,500,"[50, 50, 25, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 500, 'neurons': [50, 50, 25, 1]}",-69003.37281619753,-70020.0539997619,-63394.76506367389,-64455.40955184069,-68800.65306475338,-67134.85089924549,2674.2593715492967,258,-66520.43869210254,-66495.94083407374,-66876.45143795217,-67574.62407179186,-66748.7025755538,-66843.23152229482,392.3723688988892
1359,4.393031311035156,0.0511826745933599,0.007364749908447266,0.002884887226269835,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.01,1000,"[20, 10, 5, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 1000, 'neurons': [20, 10, 5, 1]}",-68639.2110812933,-70119.60461971902,-66265.68558332825,-63696.07272647663,-68378.80453616312,-67419.87570939606,2231.3100607450438,616,-65881.25402650532,-66712.57805824591,-69391.26337415935,-67512.79622628655,-65642.7999764418,-67028.13833232778,1353.021618106475
1360,4.393776321411133,0.03555713743767195,0.005953454971313476,9.428610504682021e-05,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.01,1000,"[30, 30, 15, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 1000, 'neurons': [30, 30, 15, 1]}",-69042.02941501953,-69789.35521242474,-64347.05161990218,-63811.338729310875,-68904.06974586494,-67178.76894450447,2554.281596029085,312,-66620.97556510227,-66515.69823725733,-67623.50339574598,-66812.23197343602,-66862.9226536945,-66887.06636504723,389.1635145549039
1361,4.397896862030029,0.028707000916545142,0.005867099761962891,2.1216092249232628e-05,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.01,1000,"[50, 50, 25, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 1000, 'neurons': [50, 50, 25, 1]}",-68563.37299655529,-69754.5480817937,-63220.59844626088,-64786.12625335776,-68363.08976845662,-66937.54710928486,2492.1996401101887,100,-66035.82957975967,-66195.99667318253,-66408.21223036836,-68106.53911108091,-66486.77129687651,-66646.6697782536,746.9779101352759
1362,4.383260250091553,0.018769399329210377,0.005935096740722656,7.446382865940285e-05,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.01,5000,"[20, 10, 5, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 5000, 'neurons': [20, 10, 5, 1]}",-69204.43271317787,-70723.24659201295,-65375.60991823896,-63965.9724291636,-71067.62095930366,-68067.37652237939,2878.024748889991,1329,-66633.499618714,-67258.11830079509,-68411.32274983443,-67725.70571063817,-69275.80603669782,-67860.8904833359,915.7575295371373
1363,4.3884059429168705,0.03659455952746649,0.005883407592773437,4.254563344399268e-05,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.01,5000,"[30, 30, 15, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 5000, 'neurons': [30, 30, 15, 1]}",-69107.00088811498,-70448.84407125715,-65238.14226340768,-64130.98262894974,-68831.18669377675,-67551.23130910126,2429.129327826693,823,-66781.20886497619,-66922.47484491643,-68670.99956073528,-67169.57535918195,-66460.186197367,-67200.88896543537,769.9989745706865
1364,4.393179035186767,0.03869794853639323,0.0065521240234375,0.0012204522251281602,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.01,5000,"[50, 50, 25, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 5000, 'neurons': [50, 50, 25, 1]}",-68877.73662220416,-70834.23591562988,-64600.16134270407,-64100.82329430979,-69576.67102099596,-67597.92563916877,2729.225869418098,881,-66663.42204054623,-67141.32066880786,-67691.2654161666,-67409.91379129204,-67378.86944789356,-67256.95827294127,344.2492511202218
1365,4.38746862411499,0.028003436077107664,0.006119585037231446,0.0004658591807057728,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.05,50,"[20, 10, 5, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 50, 'neurons': [20, 10, 5, 1]}",-69332.6633321283,-69688.07718090039,-64061.7309089787,-66992.01224500926,-69371.03560724297,-67889.10385485193,2143.3547412533235,1220,-67044.96662968915,-66413.69837281684,-67343.76584716573,-70522.07642784406,-67288.91517513602,-67722.68449053036,1438.1290992976826
1366,4.374700736999512,0.041878178449987195,0.0064160823822021484,0.0006965507387819184,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.05,50,"[30, 30, 15, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 50, 'neurons': [30, 30, 15, 1]}",-69678.57136387796,-70597.56069888172,-66211.37133476115,-63637.78465136036,-69637.07471287451,-67952.47255235114,2625.3288549117215,1262,-67141.0601024638,-66568.4685769185,-69380.40270845659,-66829.75868091213,-67788.96298268653,-67541.7306102875,1005.635997784817
1367,4.365243291854858,0.04206761210236979,0.006080245971679688,0.0003530914472184523,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.05,50,"[50, 50, 25, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 50, 'neurons': [50, 50, 25, 1]}",-69818.26123364827,-71299.28388025105,-66394.62014471277,-63787.1570600488,-70645.57301634831,-68388.97906700184,2855.141718539852,1419,-67250.03472483516,-68071.52608875223,-69703.70322985892,-66974.81079206111,-68509.7743915975,-68101.96984542099,972.5288876207281
1368,4.3952961444854735,0.09479930818127408,0.006095457077026367,0.00037185727473750213,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.05,100,"[20, 10, 5, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 100, 'neurons': [20, 10, 5, 1]}",-69569.69524232541,-70554.0207487367,-65883.91939096521,-64353.37884067779,-69042.8297104545,-67880.76878663192,2357.0753724099122,1214,-67314.64603106357,-66877.14818587624,-69136.98369912582,-67171.77875577734,-66560.84693995812,-67412.28072236021,900.36441559607
1369,4.335302686691284,0.07468450786381238,0.006490659713745117,0.0004747929720631477,"['leakyrelu', 'leakyrelu', 'leakyrelu']",128,0.1,0.05,100,"[30, 30, 15, 1]","{'activations': ['leakyrelu', 'leakyrelu', 'leakyrelu'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 100, 'neurons': [30, 30, 15, 1]}",-69830.30762762838,-69238.36148506138,-65361.472346351045,-64832.50067556981,-68139.26822812714,-67480.38207254755,2027.2063050163301,713,-67116.48797453361,-66032.75347500632,-68298.68622151538,-68221.34766967218,-65972.48692547395,-67128.35245324028,1010.0319477668845
